mesh_id,trait_portal,similarity,source,subsource,n_rows
['D006969'],gcat_trait_serum_IgE_measurement,0.23,pigean,gcat,17
['D008415'],gcat_trait_Mastocytosis,0.23,pigean,gcat,29
['D056784'],gcat_trait_brain_measurement,0.229,pigean,gcat,40
['D056784'],gcat_trait_white_matter_integrity,0.229,pigean,gcat,33
['D056784'],gcat_trait_white_matter_hyperintensity_measurement,0.229,pigean,gcat,38
['D008228'],NonHodgkinsLymphoma,0.229,pigean,portal,52
['D056784'],gcat_trait_white_matter_microstructure_measurement,0.229,pigean,gcat,37
['D012877'],gcat_trait_chin_morphology_measurement,0.229,pigean,gcat,11
"['D000230', 'D008175']",gcat_trait_lung_adenocarcinoma,0.229,pigean,gcat,27
['D034701'],gcat_trait_cutaneous_mastocytosis,0.229,pigean,gcat,22
['D008228'],gcat_trait_nonHodgkins_lymphoma,0.229,pigean,gcat,22
"['D000083262', 'D001157']",CCScSAO,0.228,pigean,portal,71
"['D001157', 'D016481', 'D016491']",PVD,0.228,pigean,portal,60
"['D000083262', 'D001157']",toastSAO,0.228,pigean,portal,50
['D009103'],gcat_trait_multiple_sclerosis,0.228,pigean,gcat,41
['D009103'],MultipleSclerosis,0.228,pigean,portal,49
"['D000083262', 'D001157']",CCSpSAOmajincl,0.228,pigean,portal,64
['D001172'],RhA,0.227,pigean,portal,50
['D001172'],SeropositiveRhA,0.227,pigean,portal,46
['D018358'],Neuroendocrine_neoplasm_Orphanet_877,0.227,pigean,orphanet,20
['D001172'],gcat_trait_rheumatoid_arthritis,0.227,pigean,gcat,55
['D008881'],gcat_trait_migraine_without_aura_susceptibility_to_4,0.227,pigean,gcat,16
"['D009136', 'D012174', 'D058494']",Congenital_muscular_dystrophy_with_cerebellar_involvement_Orphanet_370959,0.227,pigean,orphanet,3
['D009136'],Muscular_dystrophy_Orphanet_98473,0.227,pigean,orphanet,32
['D006330'],gcat_trait_congenital_leftsided_heart_lesions,0.227,pigean,gcat,18
['D006330'],gcat_trait_congenital_heart_disease,0.227,pigean,gcat,27
"['D006330', 'D008382', 'D017545', 'D055947']",LoeysDietz_syndrome_Orphanet_60030,0.227,pigean,orphanet,27
['D058499'],Pattern_dystrophy_Orphanet_63454,0.227,pigean,orphanet,27
['D058499'],Inherited_retinal_disorder_Orphanet_71862,0.227,pigean,orphanet,70
['D008881'],gcat_trait_migraine_disorder,0.227,pigean,gcat,22
"['D002607', 'D003638', 'D006319', 'D012174', 'D052245']",Usher_syndrome_Orphanet_886,0.227,pigean,orphanet,17
"['D002311', 'D004820', 'D006201', 'D006313', 'D006330', 'D019571', 'D055947']",Inherited_isolated_arrhythmogenic_cardiomyopathy_Orphanet_217656,0.227,pigean,orphanet,52
"['D002311', 'D009136', 'D012174', 'D058494']",WalkerWarburg_syndrome_Orphanet_899,0.227,pigean,orphanet,11
"['D002311', 'D009136', 'D012174', 'D054220', 'D058494', 'D058495']",Muscleeyebrain_disease_Orphanet_588,0.227,pigean,orphanet,9
['D020521'],Stroke,0.226,pigean,portal,62
['D013290'],gcat_trait_susceptibility_to_strep_throat_measurement,0.226,pigean,gcat,22
['D020521'],CCScINCUNC,0.226,pigean,portal,69
['D000163'],gcat_trait_AIDS,0.226,pigean,gcat,19
"['D001249', 'D012130']",gcat_trait_asthma,0.226,pigean,gcat,54
['D009203'],gcat_trait_myocardial_infarction,0.226,pigean,gcat,70
['D009203'],MI,0.226,pigean,portal,101
['D020521'],CCScUNDETER,0.226,pigean,portal,68
['D020521'],CCSpCryptoincl,0.226,pigean,portal,84
['D011014'],gcat_trait_susceptibility_to_pneumonia_measurement,0.226,pigean,gcat,28
['D011014'],gcat_trait_pneumonia,0.226,pigean,gcat,23
"['D020521', 'D059409']",gcat_trait_small_vessel_stroke,0.226,pigean,gcat,32
['D020521'],gcat_trait_Ischemic_stroke,0.226,pigean,gcat,35
['D020521'],gcat_trait_large_artery_stroke,0.226,pigean,gcat,25
['D020521'],LacunarStroke,0.226,pigean,portal,79
['D009506'],gcat_trait_nevus_count,0.226,pigean,gcat,12
"['D000083262', 'D020521']",gcat_trait_cardioembolic_stroke,0.226,pigean,gcat,11
['D020734'],YnEOPD,0.226,pigean,portal,48
"['D020521', 'D059409']",gcat_trait_stroke,0.226,pigean,gcat,36
['D012130'],gcat_trait_allergic_rhinitis,0.226,pigean,gcat,29
['D008944'],imitral_regurgitation,0.226,pigean,portal,62
['D016393'],Bcell_nonHodgkin_lymphoma_Orphanet_171915,0.225,pigean,orphanet,47
['D001249'],Asthma,0.225,pigean,portal,55
"['D055113', 'D010518']",gcat_trait_periodontitis,0.225,pigean,gcat,42
['D001249'],Asthma_ChildhoodOnset,0.225,pigean,portal,52
"['D055113', 'D010518']",gcat_trait_periodontal_measurement,0.225,pigean,gcat,16
"['D001249', 'D014797']",gcat_trait_vital_capacity,0.225,pigean,gcat,49
['D001249'],Asthma_AdultOnset,0.225,pigean,portal,53
['D001249'],Asthma_add,0.225,pigean,portal,53
['D001249'],Asthma_dom,0.225,pigean,portal,58
['D001249'],Asthma_het,0.225,pigean,portal,73
['D001249'],gcat_trait_response_to_corticosteroid,0.225,pigean,gcat,11
['D001249'],gcat_trait_nitric_oxide_exhalation_measurement,0.225,pigean,gcat,30
['D001249'],gcat_trait_childhood_onset_asthma,0.225,pigean,gcat,41
['D001249'],gcat_trait_atopic_asthma,0.225,pigean,gcat,33
['D001249'],gcat_trait_age_of_onset_of_asthma,0.225,pigean,gcat,28
['D019966'],gcat_trait_drug_dependence,0.225,pigean,gcat,18
['D020031'],gcat_trait_antiEpstein_Barr_virus_antibody_measurement,0.225,pigean,gcat,19
['D020031'],gcat_trait_Epstein_Barr_virus_nuclear_antigen_1_IgG_measurement,0.225,pigean,gcat,2
"['D003327', 'D003324']",gcat_trait_coronary_artery_disease,0.225,pigean,gcat,90
['D001249'],gcat_trait_adult_onset_asthma,0.225,pigean,gcat,37
['D001249'],Asthma_rec,0.225,pigean,portal,66
['D008268'],AMD_add,0.224,pigean,portal,72
['D008268'],AMD,0.224,pigean,portal,57
['D000544'],gcat_trait_betaamyloid_142_measurement,0.224,pigean,gcat,35
['D000544'],AD,0.224,pigean,portal,52
['D000544'],gcat_trait_ttaubetaamyloid_142_ratio_measurement,0.224,pigean,gcat,31
"['D000544', 'D008487']",Family_AD_history,0.224,pigean,portal,63
['D008268'],AMD_dom,0.224,pigean,portal,71
['D008268'],AMD_het,0.224,pigean,portal,74
['D008268'],gcat_trait_macula_measurement,0.224,pigean,gcat,30
['D008268'],AMD_rec,0.224,pigean,portal,71
['D008268'],AMDprogression,0.224,pigean,portal,52
['D013927'],gcat_trait_plasma_plasminogen_measurement,0.224,pigean,gcat,22
"['D013927', 'D010974']",gcat_trait_platelet_aggregation,0.224,pigean,gcat,25
['D000544'],gcat_trait_ptaubetaamyloid_142_ratio_measurement,0.224,pigean,gcat,17
['D008268'],gcat_trait_wet_macular_degeneration,0.224,pigean,gcat,26
['D006258'],gcat_trait_oropharynx_cancer,0.224,pigean,gcat,25
['D006258'],gcat_trait_upper_aerodigestive_tract_neoplasm,0.224,pigean,gcat,21
['D000544'],gcat_trait_family_history_of_Alzheimers_disease,0.224,pigean,gcat,15
['D000544'],AD_or_AD_history,0.224,pigean,portal,55
['D000544'],gcat_trait_lateonset_Alzheimers_disease,0.224,pigean,gcat,23
['D024801'],gcat_trait_ttau_measurement,0.224,pigean,gcat,32
['D024801'],gcat_trait_ptau_measurement,0.224,pigean,gcat,29
['D008268'],gcat_trait_atrophic_macular_degeneration,0.224,pigean,gcat,16
['D000544'],gcat_trait_age_of_onset_of_Alzheimer_disease,0.224,pigean,gcat,23
['D008268'],EarlyAMD,0.224,pigean,portal,51
['D000544'],LateAD,0.224,pigean,portal,61
['D000544'],gcat_trait_plasma_betaamyloid_140_measurement,0.224,pigean,gcat,11
['D000544'],gcat_trait_Alzheimer_disease,0.224,pigean,gcat,22
['D000544'],Paternal_AD_history,0.224,pigean,portal,63
['D008268'],gcat_trait_agerelated_macular_degeneration,0.224,pigean,gcat,33
['D024801'],gcat_trait_neurofibrillary_tangles_measurement,0.224,pigean,gcat,34
['D008545'],gcat_trait_melanoma,0.223,pigean,gcat,30
"['D019465', 'D019767']",gcat_trait_eye_morphology_measurement,0.223,pigean,gcat,23
"['D019767', 'D019465']",gcat_trait_lip_morphology_measurement,0.223,pigean,gcat,12
['D001791'],gcat_trait_platelet_crit,0.223,pigean,gcat,49
['D008545'],gcat_trait_cutaneous_melanoma,0.223,pigean,gcat,15
['D008545'],Melanoma,0.223,pigean,portal,61
['D001791'],gcat_trait_platelet_count,0.223,pigean,gcat,48
['D001791'],gcat_trait_platelet_component_distribution_width,0.223,pigean,gcat,47
['D001791'],gcat_trait_mean_platelet_volume,0.223,pigean,gcat,38
"['D014604', 'D008545']",gcat_trait_Uveal_Melanoma,0.223,pigean,gcat,18
['D015179'],gcat_trait_colorectal_cancer,0.223,pigean,gcat,51
"['D019767', 'D019465']",gcat_trait_facial_morphology_measurement,0.223,pigean,gcat,18
"['D019767', 'D019465']",gcat_trait_nose_morphology_measurement,0.223,pigean,gcat,29
['D019465'],gcat_trait_facial_width_measurement,0.223,pigean,gcat,33
['D019465'],Frontonasal_dysplasia_Orphanet_250,0.223,pigean,orphanet,14
['D006509'],gcat_trait_hepatitis_B_virus_infection,0.223,pigean,gcat,6
['D006509'],gcat_trait_susceptibility_to_hepatitis_B_infection_measurement,0.223,pigean,gcat,19
['D019465'],gcat_trait_craniofacial_microsomia,0.223,pigean,gcat,11
"['D000081207', 'D008180']",Systemic_lupus_erythematosus_Orphanet_536,0.222,pigean,orphanet,38
['D029424'],gcat_trait_chronic_obstructive_pulmonary_disease,0.222,pigean,gcat,38
['D008180'],Autosomal_systemic_lupus_erythematosus_Orphanet_300345,0.222,pigean,orphanet,21
['D008175'],gcat_trait_lung_carcinoma,0.222,pigean,gcat,23
['D007251'],gcat_trait_influenza_A_H1N1,0.222,pigean,gcat,31
['D008175'],LungCancer,0.222,pigean,portal,73
['D029424'],WAPinCOPD,0.222,pigean,portal,71
['D029424'],COPD,0.222,pigean,portal,41
['D006333'],HF,0.222,pigean,portal,63
['D029424'],Perc15HUinCOPD,0.222,pigean,portal,75
['D029424'],COPD_ICD,0.222,pigean,portal,64
['D012214'],gcat_trait_rheumatic_heart_disease,0.222,pigean,gcat,23
['D006333'],gcat_trait_heart_failure,0.222,pigean,gcat,22
['D008180'],SLE,0.222,pigean,portal,41
['D008180'],gcat_trait_systemic_lupus_erythematosus,0.222,pigean,gcat,43
"['D000081207', 'D008180', 'D029503']",DiamondBlackfan_anemia_Orphanet_124,0.222,pigean,orphanet,40
['D029424'],PercLAA950inCOPD,0.222,pigean,portal,59
['D029424'],Pi10mminCOPD,0.222,pigean,portal,80
['D006333'],gcat_trait_NTproBNP_measurement,0.222,pigean,gcat,5
['D013610'],gcat_trait_P_wave_duration,0.221,pigean,gcat,11
['D013610'],gcat_trait_resting_heart_rate,0.221,pigean,gcat,26
['D013610'],gcat_trait_RR_interval,0.221,pigean,gcat,18
"['D013610', 'D008133']",gcat_trait_QRS_duration,0.221,pigean,gcat,35
['D013610'],gcat_trait_heart_rate_variability_measurement,0.221,pigean,gcat,29
['D013610'],gcat_trait_heart_rate,0.221,pigean,gcat,23
"['D002386', 'D003316']",Cataractmicrocornea_syndrome_Orphanet_1377,0.221,pigean,orphanet,2
['D008103'],gcat_trait_Hepatic_fibrosis,0.221,pigean,gcat,33
['D005910'],gcat_trait_central_nervous_system_cancer,0.221,pigean,gcat,21
['D001943'],BreastCancer,0.221,pigean,portal,50
['D001943'],gcat_trait_estrogenreceptor_positive_breast_cancer,0.221,pigean,gcat,7
['D001943'],gcat_trait_estrogenreceptor_negative_breast_cancer,0.221,pigean,gcat,31
['D001943'],gcat_trait_male_breast_carcinoma,0.221,pigean,gcat,12
['D001943'],gcat_trait_mammographic_density_percentage,0.221,pigean,gcat,21
['D001943'],gcat_trait_response_to_antineoplastic_agent,0.221,pigean,gcat,33
['D001022'],ao_regurgitation_fraction,0.221,pigean,portal,87
['D001943'],gcat_trait_estradiol_measurement,0.221,pigean,gcat,31
"['D005910', 'D005909']",gcat_trait_glioma,0.221,pigean,gcat,31
"['D057108', 'D003316']",gcat_trait_corneal_topography,0.221,pigean,gcat,24
['D001022'],ao_regurgitation_volume,0.221,pigean,portal,75
"['D000071060', 'D001943']",gcat_trait_mammographic_density_measurement,0.221,pigean,gcat,24
['D001943'],gcat_trait_breast_carcinoma,0.221,pigean,gcat,36
['D009202'],Rare_cardiomyopathy_Orphanet_167848,0.221,pigean,orphanet,77
['D001943'],gcat_trait_BRCAX_breast_cancer,0.221,pigean,gcat,17
['D008103'],Cirrhosis,0.221,pigean,portal,70
['D010437'],PepticUlcers_add,0.221,pigean,portal,70
['D010437'],PepticUlcers,0.221,pigean,portal,70
['D010437'],PepticUlcers_het,0.221,pigean,portal,70
['D010437'],PepticUlcers_rec,0.221,pigean,portal,65
"['D004562', 'D013610']",gcat_trait_electrocardiography,0.221,pigean,gcat,68
['D016472'],Motor_neuron_disease_Orphanet_98503,0.221,pigean,orphanet,25
['D010437'],PepticUlcers_dom,0.221,pigean,portal,75
"['D003316', 'D007640']",gcat_trait_keratoconus,0.221,pigean,gcat,32
['D008288'],gcat_trait_malaria,0.22,pigean,gcat,34
"['D001176', 'D007057', 'D010013', 'D017490']",Lamellar_ichthyosis_Orphanet_313,0.22,pigean,orphanet,29
['D009134'],Distal_hereditary_motor_neuropathy_Orphanet_53739,0.22,pigean,orphanet,14
['D016491'],PVD_add,0.22,pigean,portal,70
['D003731'],gcat_trait_dental_caries,0.22,pigean,gcat,36
['D016491'],PVD_dom,0.22,pigean,portal,74
['D007172'],gcat_trait_erectile_dysfunction,0.22,pigean,gcat,26
['D019767'],gcat_trait_facial_attractiveness_measurement,0.22,pigean,gcat,12
['D009134'],Bulbospinal_muscular_atrophy_Orphanet_206701,0.22,pigean,orphanet,14
"['D006201', 'D000505']",gcat_trait_balding_measurement,0.22,pigean,gcat,37
['D016491'],PVD_het,0.22,pigean,portal,80
['D006201'],gcat_trait_facial_hair_thickness_measurement,0.22,pigean,gcat,11
['D006201'],gcat_trait_synophrys_measurement,0.22,pigean,gcat,20
['D016491'],PVD_rec,0.22,pigean,portal,77
"['D006200', 'D006201']",gcat_trait_hair_colour_measurement,0.22,pigean,gcat,18
['D006201'],gcat_trait_hair_shape_measurement,0.22,pigean,gcat,15
['D006261'],gcat_trait_Headache,0.22,pigean,gcat,25
['D019767'],gcat_trait_facial_morphology,0.22,pigean,gcat,29
['D019767'],gcat_trait_forehead_morphology_measurement,0.22,pigean,gcat,13
['D019767'],gcat_trait_lower_face_morphology_measurement,0.22,pigean,gcat,35
['D007057'],Ichthyosis_Orphanet_79354,0.22,pigean,orphanet,30
"['D007057', 'D017490']",Congenital_ichthyosiform_erythroderma_Orphanet_79394,0.22,pigean,orphanet,25
['D019767'],gcat_trait_upper_face_morphology_measurement,0.22,pigean,gcat,22
['D006201'],gcat_trait_hair_morphology_measurement,0.22,pigean,gcat,24
['D006201'],gcat_trait_hair_morphology,0.22,pigean,gcat,6
['D017563'],gcat_trait_interstitial_lung_disease,0.219,pigean,gcat,30
['D034381'],gcat_trait_agerelated_hearing_impairment,0.219,pigean,gcat,14
['D034381'],gcat_trait_hearing_loss,0.219,pigean,gcat,27
['D015212'],IBD,0.219,pigean,portal,52
"['D003324', 'D009195']",gcat_trait_myeloperoxidase_measurement,0.219,pigean,gcat,29
['D009798'],gcat_trait_intraocular_pressure_measurement,0.219,pigean,gcat,23
['D003324'],gcat_trait_cholesterol_efflux_capacity_measurement,0.219,pigean,gcat,45
"['D010195', 'D050500']",gcat_trait_pancreatitis,0.219,pigean,gcat,8
"['D042643', 'D003324']",gcat_trait_matrix_metalloproteinase_measurement,0.219,pigean,gcat,14
['D017563'],Interstitial_lung_disease_Orphanet_182095,0.219,pigean,orphanet,50
['D050197'],gcat_trait_homocysteine_measurement,0.219,pigean,gcat,18
"['D020781', 'D003324']",gcat_trait_matrix_metalloproteinase_1_measurement,0.219,pigean,gcat,17
['D050197'],gcat_trait_PCSK9_protein_measurement,0.219,pigean,gcat,36
"['D050197', 'D000083262']",toastLAA,0.219,pigean,portal,61
"['D050197', 'D000083262']",CCScLAA,0.219,pigean,portal,63
['D015212'],gcat_trait_inflammatory_bowel_disease,0.219,pigean,gcat,55
"['D050197', 'D000083262']",CCSpLAAmajincl,0.219,pigean,portal,89
['D003967'],gcat_trait_Diarrhea,0.219,pigean,gcat,13
['D002972'],gcat_trait_Cleft_palate,0.219,pigean,gcat,26
['D002819'],Paroxysmal_dyskinesia_Orphanet_1431,0.219,pigean,orphanet,26
['D009080'],gcat_trait_mucocutaneous_lymph_node_syndrome,0.219,pigean,gcat,29
"['D011658', 'D017563', 'D019871', 'D054990']",Idiopathic_pulmonary_fibrosis_Orphanet_2032,0.219,pigean,orphanet,7
['D007945'],LymphLeukemia,0.219,pigean,portal,64
['D007945'],gcat_trait_lymphoid_leukemia,0.219,pigean,gcat,29
['D016399'],Tcell_nonHodgkin_lymphoma_Orphanet_171918,0.219,pigean,orphanet,43
"['D000787', 'D000789']",gcat_trait_angina_pectoris,0.219,pigean,gcat,40
"['D007951', 'D015470']",gcat_trait_acute_myeloid_leukemia,0.219,pigean,gcat,10
"['D000093922', 'D004370', 'D006228', 'D009886', 'D015835', 'D054220']",Congenital_fibrosis_of_extraocular_muscles_Orphanet_45358,0.219,pigean,orphanet,18
"['D002386', 'D003103', 'D007714', 'D008850', 'D010004', 'D013580']",Isolated_microphthalmiaanophthalmiacoloboma_Orphanet_2542,0.218,pigean,orphanet,30
"['D021081', 'D012893']",gcat_trait_chronotype_measurement,0.218,pigean,gcat,36
['D003550'],gcat_trait_cystic_fibrosis_associated_meconium_ileus,0.218,pigean,gcat,2
['D003550'],Lung_disease_inCF,0.218,pigean,portal,60
"['D002386', 'D007039']",Hypotrichosis_simplex_Orphanet_55654,0.218,pigean,orphanet,6
['D002386'],gcat_trait_cataract,0.218,pigean,gcat,35
['D002386'],Earlyonset_sutural_cataract_Orphanet_98985,0.218,pigean,orphanet,9
['D002386'],CataractSenile,0.218,pigean,portal,47
['D002386'],gcat_trait_Agerelated_nuclear_cataract,0.218,pigean,gcat,23
"['D002386', 'D007039']",Total_earlyonset_cataract_Orphanet_98994,0.218,pigean,orphanet,10
['D004802'],gcat_trait_eotaxin_measurement,0.218,pigean,gcat,29
['D012893'],Rare_sleep_disorder_Orphanet_68354,0.218,pigean,orphanet,37
['D001724'],MBWadjFGen,0.218,pigean,portal,108
['D005901'],gcat_trait_openangle_glaucoma,0.218,pigean,gcat,34
['D005901'],gcat_trait_glaucoma,0.218,pigean,gcat,35
['D005901'],gcat_trait_central_corneal_thickness,0.218,pigean,gcat,20
['D005901'],Pediatriconset_glaucoma_of_genetic_origin_Orphanet_359,0.218,pigean,orphanet,39
['D011695'],gcat_trait_HenochSchoenlein_purpura,0.218,pigean,gcat,9
['D016410'],Primary_cutaneous_Tcell_lymphoma_Orphanet_171901,0.218,pigean,orphanet,30
['D001724'],FBW,0.218,pigean,portal,115
['D001724'],MBW,0.218,pigean,portal,113
['D001724'],gcat_trait_birth_weight,0.218,pigean,gcat,92
['D012893'],SleepShort,0.218,pigean,portal,68
['D004413'],Dysostosis_Orphanet_364559,0.218,pigean,orphanet,46
['D004485'],gcat_trait_Eczematoid_dermatitis,0.218,pigean,gcat,44
"['D009901', 'D005901']",gcat_trait_cuptodisc_ratio_measurement,0.218,pigean,gcat,22
"['D014564', 'D014718']",Renal_or_urinary_tract_malformation_Orphanet_93545,0.218,pigean,orphanet,54
['D014564'],Renal_agenesis_Orphanet_411709,0.218,pigean,orphanet,18
['D014564'],Urogenital_tract_malformation_Orphanet_83001,0.218,pigean,orphanet,30
['D010009'],Multiple_epiphyseal_dysplasia_Orphanet_251,0.218,pigean,orphanet,28
['D014605'],Uveitis_Orphanet_98715,0.218,pigean,orphanet,48
['D005901'],gcat_trait_primary_angle_closure_glaucoma,0.218,pigean,gcat,10
"['D000075529', 'D003638', 'D014564']",Renal_agenesis_unilateral_Orphanet_93100,0.218,pigean,orphanet,15
['D001281'],gcat_trait_atrial_fibrillation,0.218,pigean,gcat,60
['D001281'],AIpredictedAF,0.218,pigean,portal,67
['D012893'],gcat_trait_daytime_rest_measurement,0.218,pigean,gcat,43
['D012893'],gcat_trait_sleep_duration,0.218,pigean,gcat,34
['D046449'],HerniaAbdomin_add,0.218,pigean,portal,61
['D046449'],HerniaAbdomin_dom,0.218,pigean,portal,59
['D046449'],HerniaAbdomin_het,0.218,pigean,portal,66
['D046449'],HerniaAbdomin_rec,0.218,pigean,portal,59
['D011655'],gcat_trait_pulmonary_embolism,0.218,pigean,gcat,24
['D017880'],Congenital_limb_malformation_Orphanet_68378,0.218,pigean,orphanet,35
['D001724'],FBWadjMGen,0.218,pigean,portal,117
"['D001281', 'D001282']",AfibFlutter,0.218,pigean,portal,89
"['D001281', 'D001321', 'D002037', 'D002311', 'D008133', 'D012804', 'D013576', 'D014693', 'D053840', 'D065886']",Brugada_syndrome_Orphanet_130,0.218,pigean,orphanet,61
"['D001281', 'D015992']",AFxBMI,0.218,pigean,portal,54
['D001281'],AF,0.218,pigean,portal,79
['D001281'],AFxAGE,0.218,pigean,portal,55
['D001281'],AFxAGEo65,0.218,pigean,portal,51
['D001281'],AFxAGEy65,0.218,pigean,portal,59
['D001281'],AFxSEX,0.218,pigean,portal,42
"['D000008', 'D004065', 'D005736', 'D011125']",Attenuated_familial_adenomatous_polyposis_Orphanet_220460,0.217,pigean,orphanet,10
['D002769'],gcat_trait_cholelithiasis,0.217,pigean,gcat,44
['D013921'],gcat_trait_red_blood_cell_density_measurement,0.217,pigean,gcat,46
"['D005919', 'D051437']",gcat_trait_glomerular_filtration_rate,0.217,pigean,gcat,74
['D011125'],Genetic_intestinal_polyposis_Orphanet_363314,0.217,pigean,orphanet,29
['D012512'],gcat_trait_Ewing_sarcoma,0.217,pigean,gcat,5
['D007680'],KidneyCancer,0.217,pigean,portal,83
"['D013920', 'D013921']",Essential_thrombocythemia_Orphanet_3318,0.217,pigean,orphanet,29
"['D013921', 'D020914']",Centronuclear_myopathy_Orphanet_595,0.217,pigean,orphanet,23
['D013921'],gcat_trait_erythrocyte_count,0.217,pigean,gcat,54
['D006689'],gcat_trait_nodular_sclerosis_Hodgkin_lymphoma,0.217,pigean,gcat,5
